sample_id,user_id,item_id,seed_999_strict_label,seed_999_confidence_tier,seed_999_tiered_label,seed_2026_strict_label,seed_2026_confidence_tier,seed_2026_tiered_label,seed_3407_strict_label,seed_3407_confidence_tier,seed_3407_tiered_label,cross_seed_A_label,cross_seed_A_or_B_label,contrast_median,contrast_mean,contrast_mad,text_direction_votes,image_direction_votes,tie_votes,majority_direction_fraction,continuous_direction,measurements,user_bucket,cohort
baby-u5082-i1391,5082,1391,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,-0.0909090909,-0.0747334377,0.363636364,7,12,2,0.571428571,image,21,,unstable_overconfidence
baby-u5093-i1106,5093,1106,text,A,text,unstable,unstable,unstable,text,A,text,unstable,unstable,0.457746479,0.439047102,0.294481173,19,2,0,0.904761905,text,21,,unstable_overconfidence
baby-u5103-i905,5103,905,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0,0.19047619,0,4,0,17,0.19047619,tie,21,,unstable_overconfidence
baby-u5221-i938,5221,938,unstable,B,text,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0,0.0222313265,0.428571429,10,6,5,0.476190476,tie,21,,unstable_overconfidence
baby-u5238-i1713,5238,1713,unstable,B,text,unstable,B,image,unstable,unstable,unstable,unstable,unstable,0.2,0.0915575208,0.563636364,12,9,0,0.571428571,text,21,,unstable_overconfidence
baby-u5255-i282,5255,282,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0,0.0575128887,0.333333333,8,7,6,0.380952381,tie,21,,unstable_overconfidence
baby-u5454-i303,5454,303,unstable,unstable,unstable,unstable,B,text,unstable,B,text,unstable,unstable,0.230769231,0.229419318,0.472148541,14,6,1,0.666666667,text,21,,unstable_overconfidence
baby-u5564-i1015,5564,1015,unstable,unstable,unstable,unstable,unstable,unstable,unstable,B,text,unstable,unstable,0.194244604,0.159259974,0.337101747,14,7,0,0.666666667,text,21,,unstable_overconfidence
baby-u5606-i771,5606,771,unstable,unstable,unstable,image,A,image,unstable,B,text,unstable,unstable,-0.0169491525,-0.0537698481,0.445520581,10,11,0,0.523809524,image,21,,unstable_overconfidence
baby-u5652-i1986,5652,1986,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0.282828283,0.176734199,0.50440576,12,9,0,0.571428571,text,21,,unstable_overconfidence
baby-u5673-i609,5673,609,text,A,text,unstable,B,image,unstable,unstable,unstable,unstable,unstable,0.319047619,0.148167141,0.461904762,13,8,0,0.619047619,text,21,,unstable_overconfidence
baby-u5693-i2837,5693,2837,unstable,B,text,unstable,unstable,unstable,image,A,image,unstable,unstable,0,0.0627698576,0.486238532,10,10,1,0.476190476,tie,21,,unstable_overconfidence
baby-u5872-i3439,5872,3439,unstable,B,image,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,-0.0878661088,-0.117265327,0.246744613,9,12,0,0.571428571,image,21,,unstable_overconfidence
baby-u5957-i325,5957,325,text,A,text,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0.191176471,0.228089634,0.257946336,17,4,0,0.80952381,text,21,,unstable_overconfidence
baby-u5969-i378,5969,378,unstable,B,text,unstable,B,image,unstable,B,image,unstable,unstable,-0.248484848,-0.180491291,0.458126722,8,13,0,0.619047619,image,21,,unstable_overconfidence
baby-u6200-i4905,6200,4905,unstable,B,image,unstable,unstable,unstable,unstable,B,image,unstable,unstable,-0.0621468927,-0.116146966,0.413262943,6,14,1,0.666666667,image,21,,unstable_overconfidence
baby-u6224-i5358,6224,5358,text,A,text,text,A,text,unstable,unstable,unstable,unstable,unstable,0.496183206,0.444368066,0.312200027,17,4,0,0.80952381,text,21,,unstable_overconfidence
baby-u6280-i605,6280,605,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0.153846154,0.220260612,0.36043956,14,6,1,0.666666667,text,21,,unstable_overconfidence
baby-u6291-i4302,6291,4302,unstable,unstable,unstable,text,A,text,unstable,unstable,unstable,unstable,unstable,0.469512195,0.376510196,0.205044018,15,6,0,0.714285714,text,21,,unstable_overconfidence
baby-u6295-i2800,6295,2800,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,-0.119005329,-0.126997889,0.389876594,7,14,0,0.666666667,image,21,,unstable_overconfidence
baby-u6304-i5073,6304,5073,unstable,unstable,unstable,text,A,text,text,A,text,unstable,unstable,0.529411765,0.389611554,0.303605313,17,4,0,0.80952381,text,21,,unstable_overconfidence
baby-u6321-i357,6321,357,unstable,unstable,unstable,unstable,B,image,image,A,image,unstable,unstable,-0.280898876,-0.29822975,0.204994541,3,18,0,0.857142857,image,21,,unstable_overconfidence
baby-u6331-i4151,6331,4151,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0.0588235294,0.205821492,0.558823529,11,6,4,0.523809524,text,21,,unstable_overconfidence
baby-u6349-i1824,6349,1824,unstable,B,image,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,-0.143654114,-0.0451388469,0.476987448,9,12,0,0.571428571,image,21,,unstable_overconfidence
baby-u6499-i372,6499,372,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,-0.403433476,-0.26937036,0.412721402,8,13,0,0.619047619,image,21,,unstable_overconfidence
baby-u6505-i410,6505,410,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,-0.277683135,-0.164420776,0.334622636,9,12,0,0.571428571,image,21,,unstable_overconfidence
baby-u6561-i4192,6561,4192,unstable,unstable,unstable,unstable,unstable,unstable,unstable,B,text,unstable,unstable,0.167808219,0.207115757,0.397996898,13,8,0,0.619047619,text,21,,unstable_overconfidence
baby-u6573-i4048,6573,4048,unstable,B,text,unstable,unstable,unstable,unstable,B,text,unstable,unstable,0.142857143,0.120917076,0.293040293,14,7,0,0.666666667,text,21,,unstable_overconfidence
baby-u6575-i1772,6575,1772,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0.366972477,0.135587741,0.37017038,13,8,0,0.619047619,text,21,,unstable_overconfidence
baby-u6663-i829,6663,829,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,-0.142857143,-0.16814059,0.523809524,5,11,5,0.523809524,image,21,,unstable_overconfidence
baby-u6740-i6903,6740,6903,unstable,unstable,unstable,unstable,unstable,unstable,unstable,B,image,unstable,unstable,0,-0.166666667,0.5,6,9,6,0.428571429,tie,21,,unstable_overconfidence
baby-u6761-i5115,6761,5115,unstable,unstable,unstable,unstable,unstable,unstable,unstable,B,text,unstable,unstable,0.0384615385,-0.0269093672,0.399038462,11,9,1,0.523809524,text,21,,unstable_overconfidence
baby-u6771-i4658,6771,4658,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0.215189873,0.229741201,0.544810127,13,8,0,0.619047619,text,21,,unstable_overconfidence
baby-u6774-i626,6774,626,unstable,unstable,unstable,unstable,unstable,unstable,unstable,B,image,unstable,unstable,-0.012195122,-0.0476962581,0.154150958,10,11,0,0.523809524,image,21,,unstable_overconfidence
baby-u6792-i834,6792,834,text,A,text,unstable,unstable,unstable,text,A,text,unstable,unstable,0.666666667,0.569345734,0.166666667,18,2,1,0.857142857,text,21,,unstable_overconfidence
baby-u6811-i1431,6811,1431,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0,0,0,2,2,17,0.0952380952,tie,21,,unstable_overconfidence
baby-u6859-i1097,6859,1097,unstable,B,text,unstable,unstable,unstable,text,A,text,unstable,unstable,0.381818182,0.31905967,0.212384717,18,3,0,0.857142857,text,21,,unstable_overconfidence
baby-u6996-i1468,6996,1468,unstable,unstable,unstable,unstable,unstable,unstable,unstable,B,image,unstable,unstable,-0.0126582278,0.145582032,0.374804279,10,11,0,0.523809524,image,21,,unstable_overconfidence
baby-u7038-i6214,7038,6214,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0.157894737,0.152671554,0.357256778,12,8,1,0.571428571,text,21,,unstable_overconfidence
baby-u7128-i4007,7128,4007,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0.0909090909,0.0712127337,0.340909091,11,7,3,0.523809524,text,21,,unstable_overconfidence
baby-u7182-i4175,7182,4175,unstable,unstable,unstable,unstable,unstable,unstable,unstable,B,text,unstable,unstable,0.0900473934,0.117271915,0.397739701,12,9,0,0.571428571,text,21,,unstable_overconfidence
baby-u7241-i444,7241,444,unstable,B,text,unstable,unstable,unstable,text,A,text,unstable,unstable,0.633333333,0.447647684,0.26462585,17,3,1,0.80952381,text,21,,unstable_overconfidence
baby-u7268-i3939,7268,3939,unstable,unstable,unstable,unstable,unstable,unstable,text,A,text,unstable,unstable,0.315118397,0.230925314,0.264881603,16,5,0,0.761904762,text,21,,unstable_overconfidence
baby-u7281-i2230,7281,2230,unstable,B,image,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,-0.2,-0.0539587576,0.330434783,8,13,0,0.619047619,image,21,,unstable_overconfidence
baby-u7285-i626,7285,626,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0,-0.080952381,0.333333333,3,9,9,0.428571429,tie,21,,unstable_overconfidence
baby-u7301-i3183,7301,3183,unstable,B,text,unstable,B,text,unstable,unstable,unstable,unstable,unstable,0.37593985,0.25174489,0.369842289,14,7,0,0.666666667,text,21,,unstable_overconfidence
baby-u7331-i3928,7331,3928,unstable,B,image,unstable,B,image,unstable,unstable,unstable,unstable,unstable,-0.411764706,-0.293569186,0.338235294,5,16,0,0.761904762,image,21,,unstable_overconfidence
baby-u7365-i536,7365,536,unstable,unstable,unstable,text,A,text,unstable,unstable,unstable,unstable,unstable,0,0.0168936883,0.5,10,7,4,0.476190476,tie,21,,unstable_overconfidence
baby-u7405-i726,7405,726,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0.116831683,0.169673612,0.210581683,12,9,0,0.571428571,text,21,,unstable_overconfidence
baby-u7464-i6297,7464,6297,image,A,image,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,-0.310344828,-0.235794975,0.351193634,6,13,2,0.619047619,image,21,,unstable_overconfidence
baby-u7507-i6772,7507,6772,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0,0.161662412,0.5,10,5,6,0.476190476,tie,21,,unstable_overconfidence
baby-u7555-i464,7555,464,text,A,text,unstable,unstable,unstable,text,A,text,unstable,unstable,0.666666667,0.64378358,0.333333333,18,3,0,0.857142857,text,21,,unstable_overconfidence
baby-u7699-i916,7699,916,image,A,image,unstable,B,image,unstable,unstable,unstable,unstable,unstable,-0.6,-0.455555556,0.4,2,15,4,0.714285714,image,21,,unstable_overconfidence
baby-u7732-i892,7732,892,unstable,unstable,unstable,unstable,B,text,unstable,B,text,unstable,unstable,0.333333333,0.316312422,0.333333333,15,5,1,0.714285714,text,21,,unstable_overconfidence
baby-u7834-i481,7834,481,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0,-0.123809524,0.555555556,7,9,5,0.428571429,tie,21,,unstable_overconfidence
baby-u7871-i6290,7871,6290,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0.0930232558,0.0193344517,0.321430166,12,9,0,0.571428571,text,21,,unstable_overconfidence
baby-u7886-i2477,7886,2477,unstable,unstable,unstable,unstable,unstable,unstable,unstable,B,image,unstable,unstable,-0.0792079208,0.118662099,0.583442682,10,11,0,0.523809524,image,21,,unstable_overconfidence
baby-u7908-i6403,7908,6403,unstable,unstable,unstable,unstable,B,image,text,A,text,unstable,unstable,-0.0376344086,0.0448908111,0.423315702,10,11,0,0.523809524,image,21,,unstable_overconfidence
baby-u8189-i2161,8189,2161,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0.47826087,0.287257318,0.420044215,14,7,0,0.666666667,text,21,,unstable_overconfidence
baby-u8198-i6678,8198,6678,unstable,B,image,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,-0.116666667,0.082165094,0.484591195,10,11,0,0.523809524,image,21,,unstable_overconfidence
baby-u8359-i5961,8359,5961,unstable,unstable,unstable,unstable,B,text,unstable,unstable,unstable,unstable,unstable,0.0526315789,0.117860308,0.579270262,13,8,0,0.619047619,text,21,,unstable_overconfidence
baby-u8404-i2240,8404,2240,unstable,unstable,unstable,unstable,unstable,unstable,unstable,B,text,unstable,unstable,0.0226049516,0.0633943492,0.461601531,11,10,0,0.523809524,text,21,,unstable_overconfidence
baby-u8464-i4989,8464,4989,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,-0.00714285714,0.0574825709,0.270802762,10,11,0,0.523809524,image,21,,unstable_overconfidence
baby-u8475-i844,8475,844,unstable,unstable,unstable,unstable,B,image,unstable,unstable,unstable,unstable,unstable,-0.149425287,-0.261058708,0.223499361,5,15,1,0.714285714,image,21,,unstable_overconfidence
baby-u8683-i2338,8683,2338,unstable,unstable,unstable,unstable,unstable,unstable,unstable,B,image,unstable,unstable,-0.294117647,-0.106657273,0.505882353,8,13,0,0.619047619,image,21,,unstable_overconfidence
baby-u8719-i2270,8719,2270,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,-0.04,0.014813665,0.176363636,9,11,1,0.523809524,image,21,,unstable_overconfidence
baby-u8755-i2280,8755,2280,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0.268292683,0.187903423,0.445993031,13,8,0,0.619047619,text,21,,unstable_overconfidence
baby-u8790-i553,8790,553,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,-0.129720854,-0.0903902972,0.318555008,9,12,0,0.571428571,image,21,,unstable_overconfidence
baby-u8834-i4966,8834,4966,text,A,text,unstable,B,text,unstable,unstable,unstable,unstable,unstable,0.413793103,0.360151457,0.183023873,18,3,0,0.857142857,text,21,,unstable_overconfidence
baby-u8908-i1866,8908,1866,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0,0.0294233057,0.333333333,10,7,4,0.476190476,tie,21,,unstable_overconfidence
baby-u9029-i2143,9029,2143,unstable,B,text,unstable,unstable,unstable,unstable,B,text,unstable,unstable,0.24822695,0.178528097,0.248175927,17,4,0,0.80952381,text,21,,unstable_overconfidence
baby-u9030-i3341,9030,3341,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0.5,0.421768707,0.5,15,4,2,0.714285714,text,21,,unstable_overconfidence
baby-u9050-i1911,9050,1911,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,-0.0655737705,-0.0558982972,0.270919121,8,13,0,0.619047619,image,21,,unstable_overconfidence
baby-u9058-i2312,9058,2312,unstable,unstable,unstable,unstable,unstable,unstable,text,A,text,unstable,unstable,0.514563107,0.344052871,0.215241907,15,6,0,0.714285714,text,21,,unstable_overconfidence
baby-u9060-i4096,9060,4096,unstable,unstable,unstable,unstable,B,image,image,A,image,unstable,unstable,-1,-0.567346939,0,2,15,4,0.714285714,image,21,,unstable_overconfidence
baby-u9095-i1735,9095,1735,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0.163636364,0.18621718,0.268899522,11,7,3,0.523809524,text,21,,unstable_overconfidence
baby-u9098-i3382,9098,3382,unstable,B,image,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,-0.576744186,-0.29410074,0.289922481,6,15,0,0.714285714,image,21,,unstable_overconfidence
baby-u9125-i745,9125,745,unstable,unstable,unstable,text,A,text,unstable,unstable,unstable,unstable,unstable,0.333333333,0.406089032,0.380952381,16,3,2,0.761904762,text,21,,unstable_overconfidence
baby-u9166-i3048,9166,3048,unstable,B,image,unstable,B,image,unstable,unstable,unstable,unstable,unstable,-0.722222222,-0.478322963,0.194444444,4,17,0,0.80952381,image,21,,unstable_overconfidence
baby-u9185-i951,9185,951,unstable,B,text,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0.296774194,0.263580092,0.427921735,15,5,1,0.714285714,text,21,,unstable_overconfidence
baby-u9204-i3930,9204,3930,text,A,text,unstable,unstable,unstable,unstable,B,text,unstable,unstable,0.142857143,0.0697023688,0.406015038,15,6,0,0.714285714,text,21,,unstable_overconfidence
baby-u9216-i580,9216,580,unstable,B,text,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0.430463576,0.298582718,0.439365653,14,7,0,0.666666667,text,21,,unstable_overconfidence
baby-u9337-i594,9337,594,unstable,B,text,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0.428571429,0.336586659,0.317460317,16,3,2,0.761904762,text,21,,unstable_overconfidence
baby-u9400-i4684,9400,4684,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0.291925466,0.19945556,0.340705954,12,8,1,0.571428571,text,21,,unstable_overconfidence
baby-u9464-i1115,9464,1115,unstable,B,image,unstable,unstable,unstable,text,A,text,unstable,unstable,0.0551181102,-0.0625697183,0.432601554,11,10,0,0.523809524,text,21,,unstable_overconfidence
baby-u9492-i3251,9492,3251,unstable,unstable,unstable,image,A,image,unstable,unstable,unstable,unstable,unstable,-0.166666667,-0.21325663,0.316091954,5,16,0,0.761904762,image,21,,unstable_overconfidence
baby-u9536-i609,9536,609,unstable,unstable,unstable,unstable,unstable,unstable,image,A,image,unstable,unstable,-0.524752475,-0.400828097,0.231339302,4,17,0,0.80952381,image,21,,unstable_overconfidence
baby-u9712-i3179,9712,3179,unstable,B,image,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,-0.333333333,-0.313885662,0.333333333,5,15,1,0.714285714,image,21,,unstable_overconfidence
baby-u9721-i626,9721,626,unstable,B,text,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0,0.268253968,0,7,1,13,0.333333333,tie,21,,unstable_overconfidence
baby-u9770-i831,9770,831,unstable,B,image,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0,-0.180045351,0,1,6,14,0.285714286,tie,21,,unstable_overconfidence
baby-u9810-i629,9810,629,unstable,unstable,unstable,image,A,image,unstable,unstable,unstable,unstable,unstable,-0.263157895,-0.276952291,0.263157895,1,13,7,0.619047619,image,21,,unstable_overconfidence
baby-u9898-i6950,9898,6950,text,A,text,text,A,text,unstable,unstable,unstable,unstable,unstable,0.538461538,0.434650946,0.347252747,18,2,1,0.857142857,text,21,,unstable_overconfidence
baby-u9906-i2322,9906,2322,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,-0.2,-0.114119217,0.436363636,7,12,2,0.571428571,image,21,,unstable_overconfidence
baby-u9962-i1439,9962,1439,unstable,unstable,unstable,unstable,unstable,unstable,unstable,B,text,unstable,unstable,0.222222222,0.223200291,0.312024353,15,6,0,0.714285714,text,21,,unstable_overconfidence
baby-u9984-i879,9984,879,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0.0666666667,0.15853719,0.293939394,13,8,0,0.619047619,text,21,,unstable_overconfidence
baby-u10007-i1206,10007,1206,unstable,unstable,unstable,unstable,unstable,unstable,unstable,B,text,unstable,unstable,0.125248509,0.126652936,0.210563194,13,8,0,0.619047619,text,21,,unstable_overconfidence
baby-u10050-i647,10050,647,image,A,image,unstable,B,text,unstable,unstable,unstable,unstable,unstable,0.2,0.0232154969,0.472727273,11,10,0,0.523809524,text,21,,unstable_overconfidence
baby-u10072-i5108,10072,5108,text,A,text,unstable,B,text,unstable,unstable,unstable,unstable,unstable,0.462882096,0.32016314,0.271924534,16,5,0,0.761904762,text,21,,unstable_overconfidence
baby-u10326-i6406,10326,6406,unstable,unstable,unstable,unstable,B,image,unstable,unstable,unstable,unstable,unstable,-0.14084507,-0.0674422434,0.508366438,10,11,0,0.523809524,image,21,,unstable_overconfidence
baby-u10348-i1076,10348,1076,unstable,unstable,unstable,text,A,text,unstable,unstable,unstable,unstable,unstable,0.138095238,0.149429426,0.248571429,16,5,0,0.761904762,text,21,,unstable_overconfidence
baby-u10356-i4619,10356,4619,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,-0.0490196078,-0.111821882,0.407120743,9,12,0,0.571428571,image,21,,unstable_overconfidence
baby-u10376-i916,10376,916,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0,0.203628118,0.333333333,9,4,8,0.428571429,tie,21,,unstable_overconfidence
baby-u10517-i6494,10517,6494,unstable,unstable,unstable,unstable,B,text,unstable,unstable,unstable,unstable,unstable,0.245508982,0.150425148,0.263581927,15,6,0,0.714285714,text,21,,unstable_overconfidence
baby-u10609-i3304,10609,3304,unstable,unstable,unstable,unstable,unstable,unstable,unstable,B,image,unstable,unstable,-0.119496855,-0.0947930752,0.202369784,7,14,0,0.666666667,image,21,,unstable_overconfidence
baby-u10637-i6337,10637,6337,text,A,text,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0,0.167658151,0.384615385,10,6,5,0.476190476,tie,21,,unstable_overconfidence
baby-u10693-i2966,10693,2966,unstable,unstable,unstable,unstable,unstable,unstable,unstable,B,text,unstable,unstable,0.059602649,0.0936748685,0.241420831,11,10,0,0.523809524,text,21,,unstable_overconfidence
baby-u10737-i4575,10737,4575,unstable,unstable,unstable,unstable,B,text,unstable,B,text,unstable,unstable,0.411764706,0.370395437,0.24155194,17,4,0,0.80952381,text,21,,unstable_overconfidence
baby-u10756-i3967,10756,3967,unstable,B,text,unstable,unstable,unstable,text,A,text,unstable,unstable,0.466666667,0.418119663,0.2456621,17,4,0,0.80952381,text,21,,unstable_overconfidence
baby-u10764-i2202,10764,2202,unstable,unstable,unstable,unstable,B,image,unstable,unstable,unstable,unstable,unstable,-0.272727273,-0.106433165,0.411188811,9,12,0,0.571428571,image,21,,unstable_overconfidence
baby-u10827-i2477,10827,2477,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0.246290801,0.19940555,0.253709199,14,6,1,0.666666667,text,21,,unstable_overconfidence
baby-u10877-i5449,10877,5449,unstable,unstable,unstable,unstable,unstable,unstable,unstable,B,text,unstable,unstable,0.0909090909,0.166219093,0.242424242,14,7,0,0.666666667,text,21,,unstable_overconfidence
baby-u10950-i4714,10950,4714,unstable,B,text,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0.247706422,0.107212204,0.30539873,14,7,0,0.666666667,text,21,,unstable_overconfidence
baby-u10959-i3938,10959,3938,unstable,B,text,unstable,unstable,unstable,image,A,image,unstable,unstable,-0.279069767,-0.0644668541,0.466284379,9,12,0,0.571428571,image,21,,unstable_overconfidence
baby-u11005-i4284,11005,4284,unstable,unstable,unstable,unstable,B,image,unstable,unstable,unstable,unstable,unstable,-0.0666666667,-0.0589770698,0.425717112,8,12,1,0.571428571,image,21,,unstable_overconfidence
baby-u11013-i938,11013,938,unstable,unstable,unstable,unstable,B,image,unstable,B,image,unstable,unstable,-0.344,-0.307170412,0.221192982,3,18,0,0.857142857,image,21,,unstable_overconfidence
baby-u11048-i5984,11048,5984,unstable,unstable,unstable,unstable,B,text,unstable,unstable,unstable,unstable,unstable,0.367346939,0.183589837,0.246098439,14,7,0,0.666666667,text,21,,unstable_overconfidence
baby-u11065-i1096,11065,1096,unstable,unstable,unstable,unstable,unstable,unstable,text,A,text,unstable,unstable,0.273972603,0.314884712,0.335783495,16,5,0,0.761904762,text,21,,unstable_overconfidence
baby-u11068-i3131,11068,3131,unstable,B,text,unstable,unstable,unstable,unstable,B,text,unstable,unstable,0.626666667,0.465056651,0.276947791,17,4,0,0.80952381,text,21,,unstable_overconfidence
baby-u11078-i5123,11078,5123,unstable,unstable,unstable,text,A,text,image,A,image,unstable,unstable,0.0952380952,-0.00251395715,0.378446115,12,9,0,0.571428571,text,21,,unstable_overconfidence
baby-u11082-i747,11082,747,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0.233333333,0.158970446,0.372380952,12,9,0,0.571428571,text,21,,unstable_overconfidence
baby-u11213-i760,11213,760,unstable,B,image,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,-0.162790698,-0.110076012,0.234219269,6,14,1,0.666666667,image,21,,unstable_overconfidence
baby-u11237-i5470,11237,5470,unstable,unstable,unstable,unstable,unstable,unstable,unstable,B,text,unstable,unstable,0.260869565,0.0229154136,0.629917184,13,8,0,0.619047619,text,21,,unstable_overconfidence
baby-u11340-i1172,11340,1172,unstable,unstable,unstable,unstable,B,image,unstable,B,text,unstable,unstable,0.0470409712,-0.0501437825,0.449780697,11,10,0,0.523809524,text,21,,unstable_overconfidence
baby-u11352-i771,11352,771,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0,0.171964251,0.586206897,10,8,3,0.476190476,tie,21,,unstable_overconfidence
baby-u11408-i2597,11408,2597,unstable,B,text,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0.454545455,0.350219494,0.323232323,16,3,2,0.761904762,text,21,,unstable_overconfidence
baby-u11513-i4586,11513,4586,unstable,B,text,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0.333333333,0.296825397,0.333333333,11,4,6,0.523809524,text,21,,unstable_overconfidence
baby-u11535-i2749,11535,2749,unstable,unstable,unstable,unstable,B,image,unstable,B,text,unstable,unstable,-0.0833333333,-0.182268294,0.328431373,8,13,0,0.619047619,image,21,,unstable_overconfidence
baby-u11545-i4249,11545,4249,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0.0405405405,0.096241866,0.251126126,12,8,1,0.571428571,text,21,,unstable_overconfidence
baby-u11734-i818,11734,818,text,A,text,text,A,text,unstable,unstable,unstable,unstable,unstable,0.492119089,0.471825857,0.273903291,19,2,0,0.904761905,text,21,,unstable_overconfidence
baby-u11762-i3988,11762,3988,unstable,B,image,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,-0.238095238,-0.14890751,0.512820513,8,13,0,0.619047619,image,21,,unstable_overconfidence
baby-u11780-i2145,11780,2145,unstable,unstable,unstable,unstable,unstable,unstable,text,A,text,unstable,unstable,0.555555556,0.454585408,0.277777778,17,3,1,0.80952381,text,21,,unstable_overconfidence
baby-u11825-i5222,11825,5222,unstable,B,text,unstable,B,image,unstable,unstable,unstable,unstable,unstable,0.435483871,0.187718669,0.408011343,12,9,0,0.571428571,text,21,,unstable_overconfidence
baby-u11866-i2219,11866,2219,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0.156626506,0.00264392627,0.442340792,12,9,0,0.571428571,text,21,,unstable_overconfidence
baby-u11904-i4418,11904,4418,image,A,image,unstable,B,image,unstable,unstable,unstable,unstable,unstable,-0.145359019,-0.184044426,0.288216162,5,15,1,0.714285714,image,21,,unstable_overconfidence
baby-u11919-i2880,11919,2880,unstable,B,text,unstable,unstable,unstable,unstable,unstable,unstable,unstable,unstable,0.142857143,0.0509648461,0.476190476,13,7,1,0.619047619,text,21,,unstable_overconfidence
baby-u11937-i3609,11937,3609,unstable,unstable,unstable,unstable,unstable,unstable,unstable,B,image,unstable,unstable,-0.24,-0.167486887,0.216521739,5,15,1,0.714285714,image,21,,unstable_overconfidence
